0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255
255,100,100,100,100,125,100,100,100,0,0,0,0,0,0,0,255,255,255,100,0,100,100,100,100,100,100,100,100,100,100,255
255,100,100,100,125,100,125,100,100,100,0,0,0,0,0,100,100,100,100,100,100,100,100,100,125,100,100,100,100,125,100,255
255,100,125,125,100,100,100,125,100,100,100,0,0,0,0,100,100,100,100,100,100,125,100,125,100,100,100,100,100,100,100,255
255,100,125,100,100,125,100,100,125,100,100,255,0,0,0,100,100,100,100,100,125,100,125,100,100,100,100,100,100,100,100,0
255,100,100,100,125,100,100,125,100,100,100,255,255,255,255,0,255,255,100,125,100,125,100,100,255,255,255,255,255,0,0,0
255,100,100,125,100,100,125,100,100,100,100,100,100,100,100,255,255,100,125,100,125,100,100,100,100,0,100,100,100,100,0,0
0,255,255,255,255,125,100,100,100,100,100,125,100,100,100,100,255,125,100,125,100,100,100,100,100,100,100,100,100,100,100,0
0,0,0,100,100,100,100,100,100,100,100,100,125,125,100,100,125,100,125,100,100,100,100,100,125,100,100,100,100,100,100,255
0,0,0,100,100,100,100,100,100,100,100,100,100,100,125,125,100,125,100,100,100,100,100,100,100,125,125,100,100,100,100,255
0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,125,125,100,100,125,125,100,100,100,100,100,100,125,125,125,100,255
0,0,0,0,0,100,100,100,100,100,100,125,255,255,255,255,255,255,255,255,255,255,255,255,100,100,100,100,100,255,255,0
0,0,0,0,0,255,100,100,100,100,125,100,100,100,100,125,100,255,0,0,0,0,0,100,100,125,100,100,125,125,100,255
0,0,0,0,0,255,100,125,100,100,100,100,100,125,125,100,125,255,0,0,0,0,0,0,100,100,125,125,125,100,100,255
0,0,0,0,0,255,125,100,100,100,100,100,125,125,100,125,100,255,0,0,0,0,100,100,100,100,255,100,100,100,100,255
0,0,0,0,0,255,100,125,100,100,100,100,125,100,50,125,100,255,255,255,0,100,100,100,100,100,255,100,125,100,100,255
0,0,0,0,0,255,100,100,125,100,100,125,100,100,100,100,100,255,100,100,100,100,100,100,100,100,255,100,100,100,100,255
0,200,0,0,0,0,100,125,100,100,125,100,255,0,255,255,255,255,100,125,100,125,100,255,255,255,255,255,255,255,255,0
255,255,255,255,255,255,255,255,125,125,100,125,255,0,0,100,100,100,100,100,150,125,100,100,100,100,100,100,100,100,100,0
255,125,125,125,125,125,125,125,125,100,125,100,255,100,100,100,100,100,100,100,100,125,100,100,100,100,125,100,100,100,100,255
255,125,125,125,125,125,125,125,125,125,100,100,255,100,100,100,100,100,100,100,100,100,125,125,100,125,100,100,100,100,100,255
255,125,125,125,125,125,125,125,125,125,125,100,255,100,100,100,255,255,255,255,255,255,255,255,100,100,100,100,100,100,100,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0
