255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,100,100,100,100,100,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,100,125,100,100,100,100,100,100,125,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,100,125,100,100,100,100,125,125,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,100,125,100,100,100,100,125,125,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,50,100,125,125,100,125,125,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,100,100,100,125,125,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,255,255,255,255,255,125,100,100,125,125,100,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,125,150,125,125,255,125,125,100,125,125,125,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,150,150,100,125,255,100,100,125,100,125,125,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,150,150,150,125,255,100,125,100,125,125,100,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,150,150,150,125,255,100,100,125,125,100,100,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,125,150,150,150,255,100,125,125,100,125,125,125,150,150,150,125,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,150,125,125,125,255,125,125,125,125,125,125,150,150,150,150,150,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,150,150,150,125,255,125,150,125,125,150,150,150,150,150,100,150,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,150,125,125,150,255,150,125,125,125,125,125,150,150,125,150,125,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,125,150,150,125,255,150,125,150,150,125,150,125,125,150,125,100,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,125,150,125,150,255,255,150,125,125,150,125,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,150,150,150,125,150,150,125,150,125,125,125,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,255,150,100,150,150,150,150,125,150,125,100,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,255,125,150,150,150,150,125,125,125,125,125,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
